geoid,geoid20,year,denom_total_pop,american_indian_native_count,american_indian_native_pct,asian_count,asian_pct,black_count,black_pct,latino_count,latino_pct,native_hawaiian_other_count,native_hawaiian_other_pct,other_race_count,other_race_pct,pop_two_or_more_count,pop_two_or_more_pct,white_count,white_pct
1400000US06037571201,6037571201,2020,3884,0,0,278,7.1575694,69,1.7765191,1145,29.479918,0,0,0,0,150,3.8619978,2242,57.723995
1400000US06037571202,6037571202,2020,4028,50,1.2413108,646,16.037735,412,10.228401,945,23.460775,0,0,0,0,181,4.4935451,1794,44.538231
1400000US06037571300,6037571300,2020,4258,0,0,615,14.4434,356,8.360733,1423,33.419445,0,0,4,0.093940817,107,2.5129168,1753,41.169563
1400000US06037571400,6037571400,2020,4761,0,0,924,19.407688,423,8.8846884,1641,34.467548,0,0,22,0.46208781,239,5.0199537,1512,31.758034
1400000US06037571502,6037571502,2020,4779,0,0,1271,26.595522,848,17.744297,1456,30.466625,11,0.23017368,0,0,99,2.071563,1094,22.891819
1400000US06037571504,6037571504,2020,4901,0,0,452,9.2226076,678,13.833912,1595,32.54438,11,0.22444399,24,0.48969597,195,3.9787798,1946,39.706181
1400000US06037571505,6037571505,2020,3034,0,0,586,19.314436,534,17.600527,1442,47.528015,0,0,0,0,31,1.0217534,441,14.535267
1400000US06037571600,6037571600,2020,2314,0,0,55,2.3768365,1288,55.661194,734,31.719965,0,0,125,5.4019012,4,0.17286085,108,4.667243
1400000US06037571701,6037571701,2020,6647,0,0,902,13.570031,830,12.486836,4205,63.261623,0,0,69,1.0380623,22,0.33097637,619,9.3124714
1400000US06037571703,6037571703,2020,3367,0,0,433,12.860113,615,18.265518,2069,61.44936,0,0,11,0.32670033,36,1.0692011,203,6.0291061
1400000US06037571704,6037571704,2020,4026,46,1.1425732,210,5.2160954,750,18.628912,2594,64.431198,0,0,0,0,58,1.4406359,368,9.1405859
1400000US06037571800,6037571800,2020,3176,0,0,376,11.838791,241,7.588161,919,28.935768,0,0,0,0,40,1.2594458,1600,50.377834
1400000US06037571900,6037571900,2020,5403,0,0,605,11.197483,476,8.8099203,1641,30.372015,0,0,0,0,294,5.4414215,2387,44.179161
1400000US06037572001,6037572001,2020,6201,0,0,699,11.272375,453,7.3052735,1602,25.834543,0,0,156,2.5157232,342,5.5152397,2949,47.556847
1400000US06037572201,6037572201,2020,6038,0,0,1153,19.095728,680,11.262008,2879,47.681351,4,0.066247098,0,0,235,3.8920171,1087,18.002649
1400000US06037572202,6037572202,2020,3297,0,0,949,28.783743,461,13.982409,1167,35.395813,76,2.305126,16,0.48528966,90,2.7297542,538,16.317865
1400000US06037572301,6037572301,2020,3764,0,0,648,17.215729,147,3.9054198,2643,70.21785,27,0.71732199,0,0,80,2.1253984,219,5.8182783
1400000US06037572500,6037572500,2020,3973,0,0,1130,28.441984,679,17.090361,1436,36.14397,0,0,0,0,277,6.9720616,451,11.351624
1400000US06037572600,6037572600,2020,5058,9,0.17793594,1549,30.624752,452,8.9363384,2614,51.680508,98,1.9375247,0,0,172,3.4005535,164,3.2423882
1400000US06037572700,6037572700,2020,4850,14,0.28865978,1949,40.185566,257,5.2989693,2172,44.783504,179,3.6907218,11,0.22680412,139,2.8659794,129,2.6597939
1400000US06037573002,6037573002,2020,3721,0,0,154,4.1386724,694,18.6509,2610,70.142433,0,0,0,0,36,0.96748185,227,6.1005106
1400000US06037573003,6037573003,2020,1788,0,0,370,20.693512,164,9.1722593,777,43.456375,0,0,21,1.1744967,46,2.5727069,410,22.930649
1400000US06037573004,6037573004,2020,4866,0,0,301,6.1857791,1294,26.592684,2623,53.904644,196,4.0279489,0,0,47,0.96588576,405,8.3230581
1400000US06037573101,6037573101,2020,4741,0,0,337,7.1082048,1527,32.208393,2470,52.098713,0,0,0,0,0,0,407,8.5846872
1400000US06037573102,6037573102,2020,2785,0,0,180,6.4631958,339,12.172352,1713,61.50808,0,0,0,0,97,3.4829443,456,16.373428
1400000US06037573201,6037573201,2020,4339,0,0,830,19.128832,354,8.1585617,2894,66.697395,0,0,0,0,53,1.2214797,208,4.7937312
1400000US06037573202,6037573202,2020,6348,130,2.047889,1790,28.197857,581,9.1524887,3620,57.025833,0,0,0,0,13,0.20478891,214,3.3711405
1400000US06037573300,6037573300,2020,4112,0,0,1350,32.830738,767,18.652723,1826,44.406616,0,0,0,0,0,0,169,4.1099224
1400000US06037573401,6037573401,2020,1458,0,0,242,16.59808,263,18.038408,536,36.762688,0,0,0,0,47,3.223594,370,25.37723
1400000US06037573402,6037573402,2020,6778,0,0,1374,20.271467,362,5.3408084,3083,45.485394,17,0.25081146,5,0.073768072,221,3.2605488,1716,25.317204
1400000US06037573403,6037573403,2020,3194,0,0,834,26.11146,669,20.945522,564,17.65811,6,0.18785222,13,0.40701315,47,1.4715091,1061,33.218536
1400000US06037573601,6037573601,2020,6522,0,0,666,10.211592,670,10.272923,1453,22.278442,18,0.27598897,15,0.2299908,237,3.6338546,3463,53.09721
1400000US06037573700,6037573700,2020,5091,19,0.37320763,555,10.901591,98,1.9249656,1544,30.32803,19,0.37320763,0,0,293,5.7552543,2563,50.343742
1400000US06037573800,6037573800,2020,4335,29,0.66897345,405,9.3425608,60,1.384083,809,18.662052,70,1.6147635,0,0,251,5.7900805,2711,62.537487
1400000US06037573902,6037573902,2020,1981,0,0,193,9.7425547,112,5.6537104,440,22.211004,0,0,0,0,90,4.54316,1146,57.849571
1400000US06037574000,6037574000,2020,5086,0,0,438,8.6118755,304,5.9771924,1001,19.681479,0,0,12,0.2359418,225,4.4239087,3106,61.069603
1400000US06037574100,6037574100,2020,5058,10,0.19770661,584,11.546065,318,6.2870698,920,18.189007,0,0,83,1.6409649,295,5.832345,2848,56.306839
1400000US06037574201,6037574201,2020,3001,0,0,334,11.129623,336,11.196268,382,12.729091,0,0,9,0.29990003,268,8.930357,1672,55.714764
1400000US06037574202,6037574202,2020,2400,0,0,268,11.166667,94,3.9166667,827,34.458332,4,0.16666667,0,0,107,4.4583335,1100,45.833332
1400000US06037574300,6037574300,2020,5942,41,0.6900034,348,5.8566141,30,0.50488049,1374,23.123528,0,0,0,0,96,1.6156176,4053,68.209358
1400000US06037574400,6037574400,2020,5509,0,0,447,8.1139956,369,6.6981301,909,16.500273,30,0.54456341,0,0,239,4.3383555,3515,63.804684
1400000US06037574500,6037574500,2020,6625,133,2.0075471,581,8.7698116,327,4.9358492,1202,18.143396,0,0,0,0,270,4.0754719,4112,62.067924
1400000US06037574602,6037574602,2020,1273,0,0,264,20.738413,28,2.1995287,166,13.040063,0,0,0,0,72,5.655931,743,58.366066
1400000US06037574800,6037574800,2020,3069,16,0.52134246,223,7.2662106,348,11.339198,501,16.324535,0,0,9,0.29325512,140,4.5617466,1832,59.69371
1400000US06037574901,6037574901,2020,3897,14,0.35925069,364,9.340518,39,1.0007699,918,23.556581,0,0,21,0.53887606,158,4.0544009,2383,61.149601
1400000US06037574902,6037574902,2020,5481,6,0.10946908,1313,23.955482,782,14.267469,1049,19.138844,0,0,0,0,288,5.2545156,2043,37.27422
1400000US06037575001,6037575001,2020,4283,0,0,940,21.947233,669,15.619893,1476,34.461826,0,0,18,0.42026618,93,2.1713753,1087,25.379408
1400000US06037575002,6037575002,2020,4583,0,0,703,15.339297,532,11.608117,1224,26.707397,0,0,62,1.3528256,114,2.4874537,1948,42.50491
1400000US06037575101,6037575101,2020,4231,47,1.1108485,579,13.684708,690,16.308201,2362,55.826046,0,0,0,0,54,1.276294,499,11.793902
1400000US06037575102,6037575102,2020,4066,0,0,742,18.248894,379,9.3212004,2579,63.428432,0,0,0,0,89,2.1888833,277,6.812592
1400000US06037575103,6037575103,2020,5131,95,1.851491,587,11.440265,688,13.408692,2699,52.601833,52,1.0134476,33,0.6431495,141,2.7480023,836,16.293119
1400000US06037575201,6037575201,2020,4745,0,0,1348,28.408852,554,11.675447,2684,56.564804,0,0,0,0,21,0.44257113,138,2.9083245
1400000US06037575202,6037575202,2020,3796,0,0,813,21.417282,226,5.9536352,2572,67.755531,0,0,0,0,51,1.3435194,134,3.5300317
1400000US06037575300,6037575300,2020,4382,10,0.22820629,678,15.472387,424,9.6759472,2848,64.993156,27,0.616157,0,0,62,1.4148791,333,7.5992699
1400000US06037575401,6037575401,2020,4602,14,0.30421555,60,1.3037809,573,12.451108,3600,78.22686,0,0,0,0,41,0.890917,314,6.8231206
1400000US06037575402,6037575402,2020,3935,0,0,160,4.0660739,319,8.1067343,3292,83.65947,0,0,0,0,75,1.905972,89,2.2617536
1400000US06037575801,6037575801,2020,2240,0,0,56,2.5,195,8.7053576,1715,76.5625,0,0,3,0.13392857,41,1.8303572,230,10.267858
1400000US06037575802,6037575802,2020,5499,13,0.23640662,191,3.4733589,407,7.4013457,4052,73.686127,46,0.83651572,27,0.49099836,115,2.0912893,648,11.78396
1400000US06037575803,6037575803,2020,3205,0,0,268,8.3619347,198,6.1778469,1982,61.840874,0,0,0,0,55,1.7160686,702,21.903276
1400000US06037575901,6037575901,2020,3695,13,0.35182679,317,8.5791607,892,24.14073,1746,47.253044,0,0,0,0,159,4.3031125,568,15.372125
1400000US06037575902,6037575902,2020,5411,0,0,400,7.3923488,962,17.778599,1733,32.027351,0,0,118,2.180743,203,3.7516172,1995,36.869339
1400000US06037576001,6037576001,2020,5416,0,0,1000,18.463812,572,10.5613,835,15.417282,82,1.5140325,9,0.16617429,130,2.4002955,2788,51.477104
1400000US06037576200,6037576200,2020,5079,0,0,284,5.5916519,1002,19.728292,1613,31.758221,0,0,157,3.0911596,284,5.5916519,1739,34.239025
1400000US06037576301,6037576301,2020,4409,0,0,344,7.8022227,1085,24.608755,2252,51.077343,24,0.54434115,0,0,131,2.9711952,573,12.996144
1400000US06037576302,6037576302,2020,3526,0,0,700,19.852524,452,12.819058,1909,54.140671,0,0,0,0,78,2.2121384,387,10.97561
1400000US06037576401,6037576401,2020,5172,0,0,485,9.3774166,459,8.8747101,3606,69.721581,0,0,0,0,327,6.322506,295,5.7037897
1400000US06037576402,6037576402,2020,4805,0,0,358,7.4505725,578,12.029137,3341,69.531738,14,0.29136315,12,0.24973986,117,2.4349635,385,8.0124874
1400000US06037576403,6037576403,2020,5043,0,0,644,12.770177,688,13.642673,2966,58.814198,11,0.21812414,47,0.9319849,63,1.2492564,624,12.373588
1400000US06037576501,6037576501,2020,2986,0,0,300,10.046885,345,11.553918,1278,42.799732,0,0,75,2.5117214,299,10.013396,689,23.074347
1400000US06037576502,6037576502,2020,5176,14,0.27047914,261,5.0425038,880,17.001545,2707,52.299072,0,0,3,0.057959814,167,3.2264297,1144,22.102009
1400000US06037576503,6037576503,2020,3941,49,1.2433393,189,4.7957373,596,15.123065,1607,40.776451,0,0,23,0.58360821,181,4.5927429,1296,32.885056
1400000US06037576601,6037576601,2020,3758,13,0.3459287,173,4.6035123,327,8.701437,1133,30.149015,0,0,18,0.47897819,75,1.9957424,2019,53.725388
1400000US06037576602,6037576602,2020,4781,0,0,325,6.7977409,390,8.1572895,1360,28.445932,0,0,0,0,223,4.6642962,2483,51.934742
1400000US06037576700,6037576700,2020,4015,0,0,343,8.542964,242,6.0273972,845,21.046078,5,0.124533,0,0,180,4.4831882,2400,59.775841
1400000US06037576801,6037576801,2020,3699,0,0,180,4.8661799,563,15.22033,1608,43.471207,0,0,0,0,6,0.16220601,1342,36.280075
1400000US06037576802,6037576802,2020,3938,0,0,313,7.9481969,693,17.597765,1174,29.812088,10,0.25393602,0,0,97,2.4631793,1651,41.924835
1400000US06037576901,6037576901,2020,4992,0,0,922,18.469551,546,10.9375,2568,51.442307,0,0,0,0,39,0.78125,917,18.36939
1400000US06037576903,6037576903,2020,3327,0,0,381,11.451758,436,13.104899,1910,57.409077,0,0,0,0,53,1.5930268,547,16.441238
1400000US06037576904,6037576904,2020,3050,0,0,239,7.8360658,491,16.09836,1331,43.639343,0,0,0,0,73,2.3934426,916,30.032787
1400000US06037577000,6037577000,2020,7064,14,0.19818799,997,14.113816,1035,14.651755,1882,26.64213,0,0,17,0.24065685,237,3.3550396,2882,40.798416
1400000US06037577100,6037577100,2020,6966,0,0,649,9.3166809,316,4.5363193,1728,24.806202,0,0,0,0,299,4.2922769,3974,57.048523
1400000US06037577200,6037577200,2020,5758,0,0,572,9.9340048,207,3.5949984,1319,22.907259,0,0,0,0,91,1.5804099,3569,61.983326
1400000US06037577300,6037577300,2020,5594,0,0,358,6.399714,34,0.60779405,970,17.340008,257,4.5942082,12,0.21451555,335,5.9885592,3628,64.855202
1400000US06037577400,6037577400,2020,2771,0,0,89,3.2118368,24,0.86611331,477,17.214003,0,0,0,0,22,0.79393721,2159,77.914108
1400000US06037577501,6037577501,2020,3398,0,0,288,8.4755735,50,1.4714538,395,11.624485,0,0,0,0,80,2.354326,2585,76.074158
1400000US06037577504,6037577504,2020,1420,0,0,77,5.4225354,41,2.8873239,146,10.281691,0,0,0,0,96,6.7605634,1060,74.647888
1400000US06037577602,6037577602,2020,3016,11,0.36472148,501,16.611406,120,3.9787798,317,10.51061,0,0,28,0.92838198,94,3.1167109,1945,64.489388
1400000US06037577604,6037577604,2020,1632,0,0,55,3.3700981,38,2.3284314,184,11.274509,0,0,3,0.18382353,112,6.8627453,1240,75.980392
1400000US06037577605,6037577605,2020,4301,56,1.3020228,571,13.275982,107,2.4877934,564,13.11323,11,0.25575447,0,0,50,1.1625203,2942,68.402695
1400000US06037577606,6037577606,2020,4067,0,0,79,1.9424638,163,4.0078683,963,23.678387,44,1.0818785,0,0,61,1.4998771,2757,67.789528
1400000US06037577700,6037577700,2020,4516,0,0,1100,24.35784,751,16.629761,2117,46.877769,73,1.6164747,0,0,375,8.3038082,100,2.214349
1400000US06037577800,6037577800,2020,4659,3,0.064391501,287,6.16012,1,0.021463834,3342,71.732132,0,0,0,0,23,0.49366817,1003,21.528225
1400000US06037577900,6037577900,2020,5754,6,0.10427529,1102,19.151894,1104,19.186653,1186,20.611748,21,0.3649635,11,0.19117136,238,4.1362529,2086,36.25304
1400000US06037578000,6037578000,2020,6380,8,0.12539186,853,13.369906,473,7.4137931,4322,67.74295,121,1.8965517,0,0,250,3.9184954,353,5.5329156
1400000US06037578100,6037578100,2020,2371,0,0,304,12.821594,101,4.2598062,522,22.016027,5,0.21088149,0,0,76,3.2053986,1363,57.486294
1400000US06037599000,6037599000,2020,3696,0,0,3,0.08116883,7,0.18939394,1866,50.487015,1,0.027056277,0,0,64,1.7316017,1755,47.483765
1400000US06037599100,6037599100,2020,710,0,0,32,4.5070424,14,1.971831,91,12.816901,38,5.3521128,0,0,25,3.5211267,510,71.830986
1400000US06037600100,6037600100,2020,7419,0,0,18,0.2426203,1542,20.784472,5802,78.204613,0,0,32,0.43132499,0,0,25,0.33697262
1400000US06037600201,6037600201,2020,4720,7,0.14830509,2,0.042372882,1801,38.15678,2789,59.088982,0,0,0,0,51,1.0805085,70,1.4830508
1400000US06037600202,6037600202,2020,7857,0,0,1,0.012727505,2617,33.307877,4804,61.142929,208,2.6473207,11,0.14000255,26,0.33091509,190,2.4182258
1400000US06037600302,6037600302,2020,3074,0,0,11,0.35783994,1859,60.474953,1194,38.8419,0,0,0,0,10,0.32530904,0,0
1400000US06037600303,6037600303,2020,4038,0,0,1,0.024764735,1016,25.160971,2901,71.842499,0,0,0,0,37,0.91629517,83,2.0554731
1400000US06037600304,6037600304,2020,4010,22,0.54862845,47,1.1720698,1046,26.084787,2843,70.897758,0,0,0,0,47,1.1720698,5,0.12468828
1400000US06037600400,6037600400,2020,4070,0,0,0,0,3077,75.601967,741,18.206388,0,0,25,0.6142506,152,3.7346437,75,1.8427519
1400000US06037600501,6037600501,2020,2767,0,0,45,1.6263101,1979,71.5215,602,21.756414,0,0,93,3.3610408,11,0.39754248,37,1.3371882
1400000US06037600601,6037600601,2020,2456,12,0.48859936,4,0.16286644,2005,81.63681,347,14.128665,0,0,0,0,69,2.8094463,19,0.77361566
1400000US06037600602,6037600602,2020,2795,0,0,73,2.6118069,793,28.372093,1858,66.475853,0,0,0,0,0,0,71,2.5402505
1400000US06037600702,6037600702,2020,4703,0,0,88,1.8711461,3119,66.319374,974,20.710184,331,7.0380607,11,0.23389326,16,0.34020838,164,3.4871359
1400000US06037600703,6037600703,2020,1709,0,0,27,1.5798713,1368,80.046814,141,8.2504387,0,0,20,1.170275,144,8.4259806,9,0.52662379
1400000US06037600704,6037600704,2020,3254,0,0,135,4.1487398,2372,72.894897,421,12.937922,0,0,29,0.89121079,55,1.6902274,242,7.4370008
1400000US06037600801,6037600801,2020,3204,0,0,73,2.2784021,2662,83.083649,346,10.799002,0,0,0,0,103,3.2147317,20,0.62421972
1400000US06037600802,6037600802,2020,2586,0,0,38,1.4694508,2110,81.593193,300,11.600928,32,1.2374324,0,0,78,3.0162413,28,1.0827533
1400000US06037600902,6037600902,2020,6352,0,0,138,2.172544,2582,40.648613,3206,50.472294,0,0,34,0.53526449,208,3.2745593,184,2.8967254
1400000US06037600911,6037600911,2020,3577,0,0,0,0,969,27.089741,2179,60.916969,0,0,0,0,95,2.6558568,334,9.3374338
1400000US06037600912,6037600912,2020,5038,0,0,29,0.57562524,672,13.338627,4104,81.460899,0,0,27,0.53592694,12,0.23818976,194,3.8507345
1400000US06037601001,6037601001,2020,2554,0,0,14,0.54815978,1376,53.876274,1054,41.268597,0,0,0,0,46,1.8010963,64,2.5058732
1400000US06037601002,6037601002,2020,5093,222,4.3589239,96,1.8849401,2402,47.162773,1700,33.379147,0,0,113,2.2187316,463,9.090909,97,1.9045749
1400000US06037601100,6037601100,2020,7123,53,0.7440685,275,3.8607328,2176,30.548925,4259,59.792221,0,0,33,0.46328795,160,2.2462447,167,2.3445177
1400000US06037601202,6037601202,2020,4191,0,0,313,7.4683847,108,2.5769506,3523,84.061081,0,0,0,0,40,0.95442617,207,4.9391551
1400000US06037601211,6037601211,2020,3086,0,0,0,0,1149,37.232662,1636,53.013611,36,1.1665586,0,0,142,4.6014256,123,3.9857421
1400000US06037601212,6037601212,2020,6508,15,0.23048556,90,1.3829134,2042,31.376766,3933,60.433311,200,3.0731409,0,0,0,0,228,3.5033805
1400000US06037601301,6037601301,2020,1728,6,0.34722221,71,4.1087961,945,54.6875,388,22.453703,0,0,0,0,91,5.2662039,227,13.136574
1400000US06037601302,6037601302,2020,6934,2,0.028843381,284,4.0957599,3215,46.365734,2418,34.871647,0,0,16,0.23074704,398,5.7398329,601,8.6674356
1400000US06037601303,6037601303,2020,5363,28,0.52209586,170,3.1698675,2974,55.454037,1601,29.852694,0,0,12,0.22375536,141,2.6291256,437,8.1484241
1400000US06037601401,6037601401,2020,6354,16,0.2518099,272,4.2807679,2009,31.617878,3159,49.716713,0,0,236,3.7141957,199,3.1318855,463,7.2867484
1400000US06037601402,6037601402,2020,4803,0,0,68,1.4157819,68,1.4157819,4392,91.442848,7,0.14574224,31,0.64542997,21,0.43722674,216,4.497189
1400000US06037601501,6037601501,2020,3847,0,0,25,0.64985704,202,5.250845,3363,87.41877,222,5.7707305,6,0.15596569,0,0,29,0.75383413
1400000US06037601502,6037601502,2020,4134,0,0,15,0.36284471,43,1.0401548,3969,96.008705,0,0,0,0,0,0,107,2.5882921
1400000US06037601600,6037601600,2020,4347,0,0,292,6.7172761,47,1.0812055,3815,87.761673,112,2.5764894,0,0,37,0.85116172,44,1.0121924
1400000US06037601700,6037601700,2020,5324,0,0,206,3.8692713,331,6.2171302,4680,87.903831,0,0,85,1.5965439,0,0,22,0.41322315
1400000US06037601801,6037601801,2020,2793,9,0.32223415,96,3.4371643,71,2.5420694,2607,93.340492,0,0,0,0,5,0.17901897,5,0.17901897
1400000US06037601802,6037601802,2020,3885,0,0,134,3.4491634,126,3.2432432,3505,90.218788,0,0,0,0,0,0,120,3.0888031
1400000US06037601900,6037601900,2020,4758,37,0.77763766,12,0.2522068,1470,30.895334,3155,66.309372,0,0,0,0,23,0.48339638,61,1.2820513
1400000US06037602002,6037602002,2020,3093,0,0,88,2.8451343,462,14.936954,2369,76.592308,0,0,12,0.38797283,52,1.6812156,110,3.5564177
1400000US06037602003,6037602003,2020,4279,0,0,64,1.4956765,478,11.170835,3623,84.669312,0,0,7,0.16358963,16,0.37391913,91,2.1266651
1400000US06037602103,6037602103,2020,5574,0,0,168,3.0139935,1340,24.040186,3811,68.37101,0,0,0,0,107,1.9196268,148,2.6551847
1400000US06037602104,6037602104,2020,6013,0,0,197,3.2762349,1047,17.412273,4355,72.426407,0,0,9,0.1496757,33,0.5488109,372,6.1865959
1400000US06037602105,6037602105,2020,3634,0,0,124,3.4122179,809,22.261971,2272,62.520638,0,0,5,0.13758944,70,1.926252,354,9.7413321
1400000US06037602106,6037602106,2020,6067,0,0,645,10.631284,1127,18.575903,3417,56.321083,0,0,0,0,256,4.2195482,622,10.252184
1400000US06037602201,6037602201,2020,4093,3,0.073295869,732,17.884193,252,6.1568532,1209,29.538237,144,3.5182018,0,0,172,4.2022967,1581,38.626923
1400000US06037602202,6037602202,2020,2603,0,0,129,4.9558201,383,14.713792,1705,65.501343,0,0,0,0,28,1.0756819,358,13.753362
1400000US06037602301,6037602301,2020,6694,0,0,378,5.6468477,233,3.4807291,3859,57.64864,0,0,34,0.50791752,128,1.9121602,2062,30.803705
1400000US06037602302,6037602302,2020,4518,0,0,870,19.256308,158,3.4971225,730,16.157593,0,0,48,1.062417,391,8.6542721,2321,51.372288
1400000US06037602402,6037602402,2020,6847,0,0,763,11.143566,518,7.5653572,4699,68.628593,24,0.35051847,12,0.17525923,101,1.4750986,730,10.661604
1400000US06037602403,6037602403,2020,4578,0,0,245,5.3516822,816,17.824377,3119,68.130188,70,1.529052,15,0.327654,27,0.58977717,286,6.2472696
1400000US06037602404,6037602404,2020,5526,0,0,466,8.4328632,799,14.458921,3408,61.672096,0,0,0,0,452,8.1795149,401,7.2566051
1400000US06037602504,6037602504,2020,4914,0,0,383,7.7940578,1714,34.879936,2442,49.694748,0,0,0,0,54,1.0989012,321,6.5323567
1400000US06037602505,6037602505,2020,4259,0,0,60,1.4087814,1472,34.562103,2361,55.435547,18,0.42263442,7,0.16435783,121,2.8410425,220,5.1655316
1400000US06037602506,6037602506,2020,3931,0,0,168,4.2737217,1412,35.919613,1909,48.562706,9,0.22894938,42,1.0684304,225,5.7237344,166,4.2228441
1400000US06037602507,6037602507,2020,5033,1,0.019868866,385,7.6495132,2467,49.016491,1935,38.446255,9,0.17881979,0,0,22,0.43711504,214,4.2519374
1400000US06037602510,6037602510,2020,3495,0,0,37,1.0586553,1198,34.277538,1762,50.414879,0,0,88,2.5178826,67,1.9170244,343,9.8140202
1400000US06037602511,6037602511,2020,4685,0,0,108,2.3052294,2508,53.532551,1856,39.615795,0,0,104,2.2198505,0,0,109,2.3265741
1400000US06037602512,6037602512,2020,2378,0,0,452,19.00757,134,5.6349874,1593,66.989067,116,4.8780489,0,0,0,0,83,3.4903281
1400000US06037602513,6037602513,2020,1881,5,0.26581606,0,0,863,45.879852,869,46.19883,0,0,0,0,0,0,144,7.6555023
1400000US06037602601,6037602601,2020,5076,0,0,61,1.2017336,3462,68.203308,867,17.080378,262,5.1615443,0,0,129,2.5413711,295,5.8116627
1400000US06037602602,6037602602,2020,3067,0,0,158,5.1516142,1894,61.754158,504,16.432997,0,0,31,1.0107597,299,9.7489405,181,5.9015326
1400000US06037602700,6037602700,2020,3532,0,0,92,2.6047566,2493,70.583237,642,18.17667,32,0.90600228,67,1.8969423,59,1.6704416,147,4.1619477
1400000US06037602801,6037602801,2020,3921,0,0,1,0.025503699,1361,34.710533,2498,63.708237,0,0,27,0.68859982,8,0.20402959,26,0.66309613
1400000US06037602802,6037602802,2020,4946,1,0.020218357,52,1.0513546,2984,60.331581,1848,37.363525,41,0.82895267,0,0,0,0,20,0.40436718
1400000US06037602900,6037602900,2020,4301,0,0,220,5.1150894,643,14.950011,3244,75.424316,0,0,0,0,52,1.2090212,142,3.3015578
1400000US06037603004,6037603004,2020,1742,0,0,516,29.621124,566,32.49139,602,34.55798,0,0,0,0,5,0.28702641,53,3.04248
1400000US06037603005,6037603005,2020,6647,0,0,1039,15.631112,1946,29.276365,3323,49.992477,0,0,84,1.263728,48,0.7221303,207,3.1141868
1400000US06037603006,6037603006,2020,1680,17,1.0119047,884,52.619049,74,4.4047618,503,29.940475,0,0,0,0,11,0.65476191,191,11.369047
1400000US06037603007,6037603007,2020,3748,0,0,481,12.833511,1091,29.108858,1986,52.988262,0,0,46,1.2273213,77,2.0544291,67,1.7876201
1400000US06037603008,6037603008,2020,3147,0,0,844,26.819193,536,17.032095,1636,51.986019,0,0,46,1.4617096,17,0.54019701,68,2.1607881
1400000US06037603101,6037603101,2020,4535,0,0,1309,28.864388,333,7.3428888,2114,46.615215,15,0.33076075,10,0.22050716,51,1.1245866,703,15.501654
1400000US06037603102,6037603102,2020,3418,8,0.234055,1336,39.087185,220,6.4365125,1516,44.353424,0,0,0,0,107,3.1304858,231,6.758338
1400000US06037603200,6037603200,2020,3286,0,0,1737,52.860622,182,5.5386486,694,21.119904,0,0,222,6.7559342,61,1.8563603,390,11.868533
1400000US06037603301,6037603301,2020,3531,0,0,1744,49.391106,123,3.4834325,1062,30.076466,0,0,19,0.53809118,290,8.2129707,293,8.2979326
1400000US06037603302,6037603302,2020,3857,5,0.12963443,1902,49.312939,218,5.652061,1263,32.745659,0,0,0,0,67,1.7371013,402,10.422608
1400000US06037603400,6037603400,2020,3821,0,0,1039,27.191835,343,8.9767075,1373,35.933002,13,0.34022507,8,0.20936927,205,5.3650875,840,21.983774
1400000US06037603500,6037603500,2020,3129,0,0,599,19.143496,445,14.221796,1617,51.677853,8,0.25567275,65,2.0773411,77,2.46085,318,10.162992
1400000US06037603600,6037603600,2020,4416,0,0,1390,31.47645,263,5.955616,1612,36.503624,0,0,55,1.245471,136,3.0797102,960,21.73913
1400000US06037603702,6037603702,2020,4836,0,0,1077,22.270472,96,1.9851117,1787,36.952026,0,0,0,0,233,4.8180313,1643,33.974358
1400000US06037603703,6037603703,2020,2368,88,3.7162163,592,25,77,3.2516892,953,40.244934,0,0,0,0,60,2.5337837,598,25.253378
1400000US06037603705,6037603705,2020,2976,0,0,178,5.9811826,1473,49.495968,1146,38.508064,0,0,0,0,54,1.8145162,125,4.2002687
1400000US06037603706,6037603706,2020,3227,0,0,146,4.5243258,476,14.750543,2397,74.279518,0,0,0,0,50,1.5494267,158,4.8961883
1400000US06037603801,6037603801,2020,4926,24,0.48721072,799,16.220057,636,12.911084,2613,53.045067,6,0.12180268,0,0,121,2.4563541,727,14.758425
1400000US06037603802,6037603802,2020,4072,9,0.22102161,581,14.268173,704,17.288801,2002,49.165028,140,3.4381139,0,0,195,4.7888017,441,10.830059
1400000US06037603901,6037603901,2020,3551,0,0,325,9.1523514,254,7.1529145,2266,63.813011,11,0.3097719,72,2.0275979,33,0.92931569,590,16.615038
1400000US06037603902,6037603902,2020,3757,0,0,477,12.696301,186,4.9507585,2759,73.436249,0,0,53,1.4107001,15,0.39925474,267,7.1067343
1400000US06037604001,6037604001,2020,4992,0,0,328,6.5705128,340,6.8108974,3706,74.238785,77,1.542468,0,0,41,0.8213141,500,10.016026
1400000US06037604002,6037604002,2020,4250,0,0,659,15.505882,308,7.2470589,2167,50.988235,48,1.1294118,18,0.42352942,52,1.2235295,998,23.482353
1400000US06037604101,6037604101,2020,4307,0,0,238,5.525888,106,2.4611099,3247,75.388901,0,0,33,0.76619458,117,2.7165079,566,13.141397
1400000US06037604102,6037604102,2020,2678,16,0.59746081,400,14.93652,89,3.3233757,1576,58.849888,0,0,0,0,19,0.7094847,578,21.583271
1400000US06037604200,6037604200,2020,6009,0,0,103,1.7140955,1946,32.384758,3420,56.914627,0,0,76,1.2647696,46,0.76551837,418,6.9562325
